lrs	losses
6.1773151038835294e-09	2.3539377464693585
6.2402181200127416e-09	2.3539377488266515
6.3037615127825575e-09	2.3539377511367743
6.367951943531125e-09	2.3539377486311186
6.432796073596592e-09	2.3539377461756
6.4983005643171055e-09	2.353937753308228
6.564472077030814e-09	2.3539377507591697
6.631317273075865e-09	2.3539377530305776
6.6988432578796164e-09	2.353937755256536
6.767056692780216e-09	2.3539377526685374
6.83596468320502e-09	2.3539377596711164
6.905574334581388e-09	2.3539377665335834
6.9758927523366765e-09	2.3539377637200305
7.046927485987453e-09	2.353937760962772
7.1186856409610755e-09	2.3539377534913632
7.191174322684901e-09	2.35393775093874
7.264401080675498e-09	2.353937748437189
7.3383734644494325e-09	2.3539377459856876
7.413099023523273e-09	2.353937748352479
7.488585751502796e-09	2.35393774590269
7.56484119790457e-09	2.353937743501915
7.641872912245162e-09	2.3539377411491715
7.71968888813035e-09	2.353937738843499
7.798297119165909e-09	2.3539377413531164
7.877706487136038e-09	2.353937743812524
7.957924097468094e-09	2.353937741453599
8.038958831946275e-09	2.35393772960364
8.120818684176356e-09	2.3539377275289506
8.203511647764117e-09	2.353937725495768
8.287046604493753e-09	2.3539377187341906
8.371432436149462e-09	2.3539377168769406
8.45667802451544e-09	2.3539377293639734
8.542791363197466e-09	2.353937736832167
8.629781333979736e-09	2.35393773938194
8.717657706824866e-09	2.353937746649707
8.806428475338635e-09	2.3539377442341
8.896103409483658e-09	2.3539377514047732
8.986691391044133e-09	2.353937753663031
9.078201301804256e-09	2.353937751107158
9.170643799905065e-09	2.353937748602416
9.264026878952336e-09	2.3539377461477797
9.358361197087106e-09	2.353937743742247
9.453656524271992e-09	2.353937741384837
9.54992174229119e-09	2.3539377486123816
9.647167509285737e-09	2.3539377461575683
9.74540359521825e-09	2.353937743751862
9.844639770051344e-09	2.35393774139428
9.944886691926058e-09	2.3539377295461446
1.0046154130805007e-08	2.353937722703868
1.0148452744829228e-08	2.353937720767301
1.0251793192139758e-08	2.353937718869473
1.0356186130877632e-08	2.3539377217784287
1.0461642219183886e-08	2.353937719860384
1.0568172115199559e-08	2.353937722749509
1.0675786477065685e-08	2.3539377208120476
1.0784496851101721e-08	2.3539377189133424
1.0894313895448704e-08	2.353937712283841
1.1005249156426089e-08	2.353937705786952
1.1117314180353333e-08	2.353937708957544
1.1230520513549891e-08	2.353937716833466
1.134487970233522e-08	2.353937715014354
1.1460403293028776e-08	2.35393771323163
1.1577102831950015e-08	2.353937721022027
1.1694990753596812e-08	2.3539377143504234
1.1814079492467044e-08	2.353937707812271
1.1934380594880167e-08	2.3539377157110284
1.2055906495334057e-08	2.3539377139143833
1.2178670516505008e-08	2.3539377121536758
1.2302684204712477e-08	2.3539377104281876
1.242796088263276e-08	2.3539377039685303
1.2554512984763733e-08	2.3539377024067596
1.268235383378169e-08	2.3539377008762283
1.2811496752362928e-08	2.3539376993763117
1.2941954175005321e-08	2.3539376979063973
1.3073740312563586e-08	2.353937691697231
1.3206868487714019e-08	2.3539376856122636
1.3341352023132913e-08	2.3539376844176507
1.3477205129674985e-08	2.3539376784782964
1.361444201819495e-08	2.353937682195005
1.3753076011369103e-08	2.353937681068745
1.389312220823058e-08	2.3539376799650125
1.4034593931455674e-08	2.353937678883357
1.4177506280077523e-08	2.3539376778233367
1.432187435312926e-08	2.3539376720159124
1.4467712361465601e-08	2.3539376710932496
1.461503540411968e-08	2.3539376654204456
1.4763858580124634e-08	2.3539376598611077
1.4914197876692015e-08	2.353937654412967
1.506606750467654e-08	2.353937649073799
1.5219482563111342e-08	2.353937634304265
1.5374460815564817e-08	2.3539376293672976
1.553101647289168e-08	2.3539376245290775
1.5689167298660323e-08	2.353937634093332
1.5848927503725463e-08	2.3539376339291582
1.6010314851655494e-08	2.3539376433053882
1.617334532966197e-08	2.353937638188411
1.6338036701313285e-08	2.353937647479438
1.6504404953820995e-08	2.3539376565846304
1.6672467850753492e-08	2.3539376559706158
1.684224137932233e-08	2.353937655368882
1.7013743303095907e-08	2.3539376643162604
1.7186991385642614e-08	2.353937663547609
1.7362005166887684e-08	2.3539376627943316
1.7538800634042673e-08	2.3539376477505365
1.7717395550675974e-08	2.353937642544687
1.789780945671282e-08	2.3539376279059168
1.8080060115721608e-08	2.3539376230969786
1.8264167067627568e-08	2.353937618384225
1.8450148075999095e-08	2.3539376089972186
1.8638022680761424e-08	2.353937609334984
1.8827810421839786e-08	2.3539376096659943
1.9019530839159415e-08	2.3539376099903837
1.9213203472645546e-08	2.3539376150767874
1.940884963858025e-08	2.353937624829957
1.9606487100531922e-08	2.3539376153140648
1.9806137174782634e-08	2.3539376012200055
2.000782117761446e-08	2.353937601713318
2.0211558648952632e-08	2.353937597428274
2.0417370905079224e-08	2.353937593228935
2.062527748591947e-08	2.353937608187527
2.083530148411228e-08	2.35393759900452
2.1047464215939726e-08	2.353937590005181
2.1261786997683885e-08	2.3539375859543155
2.1478292921983666e-08	2.3539375819844706
2.1697003305121143e-08	2.3539375923994488
2.1917941239735228e-08	2.353937593069174
2.2141128042107994e-08	2.353937593725504
2.2366588581235192e-08	2.353937575294835
2.2594344173398895e-08	2.353937585843591
2.2824419687594855e-08	2.353937577107507
2.3056838216461983e-08	2.3539375780830754
2.3291622852639193e-08	2.3539375790391315
2.3528798465122236e-08	2.353937579976066
2.3768389922906863e-08	2.3539375904311757
2.4010420318631986e-08	2.3539376006771753
2.4254914521293358e-08	2.3539376059497945
2.450189917624357e-08	2.3539376015800535
2.475139915247837e-08	2.3539376163715118
2.5003439318993514e-08	2.3539376022564387
2.5258046321141592e-08	2.353937602729017
2.5515245027918354e-08	2.353937603192144
2.5775063861033232e-08	2.35393759410912
2.6037527689481976e-08	2.3539375804393186
2.6302664934974018e-08	2.3539375765798045
2.657050224286195e-08	2.353937577565923
2.684106625849836e-08	2.3539375785323178
2.7114385403592678e-08	2.3539375699425102
2.7390488099854338e-08	2.3539375710613752
2.7669402768992768e-08	2.353937567389428
2.795115605636056e-08	2.3539375637909212
2.8235779936380823e-08	2.3539375602643866
2.8523301054406147e-08	2.3539375425030915
2.8813749608502803e-08	2.35393754417075
2.910715579673706e-08	2.3539375362681976
2.940354981717519e-08	2.3539375142184173
2.970296186788346e-08	2.353937506914922
3.000542392328498e-08	2.353937509294351
3.031096440508918e-08	2.3539374973209175
3.061961706407601e-08	2.353937495123804
3.093141387466858e-08	2.3539374977390555
3.1246383258576316e-08	2.3539375098388433
3.156456074293601e-08	2.3539375073913704
3.188597830217077e-08	2.3539374954560097
3.2210667910703705e-08	2.353937488527779
3.2538665095671604e-08	2.3539374722012805
3.2870001831497575e-08	2.353937475274984
3.3204713645318407e-08	2.353937487824043
3.354283251155721e-08	2.353937500122117
3.388439395735077e-08	2.353937502637397
3.422943350983587e-08	2.353937538481261
3.457798669614931e-08	2.3539375211557023
3.493008904342787e-08	2.3539374946398386
3.528577607880834e-08	2.353937468654301
3.5645086882141186e-08	2.353937467030531
3.60080569805632e-08	2.353937474976054
3.637472190121116e-08	2.3539374875310726
3.674512072393554e-08	2.35393747599295
3.711929252858681e-08	2.353937469454
3.7497272842301754e-08	2.353937453509018
3.787910429764452e-08	2.353937433114536
3.826482242175189e-08	2.3539374274331633
3.865446984718801e-08	2.353937407560207
3.9048082101089676e-08	2.3539373690111023
3.944570536873471e-08	2.353937359843406
3.984737517725989e-08	2.3539373317854575
4.0253134159229376e-08	2.353937323362281
4.0663024947207305e-08	2.353937296033967
4.1077090173757824e-08	2.3539372644838252
4.149537247144508e-08	2.3539372478698932
4.191791447283322e-08	2.353937284040634
4.234475881048638e-08	2.3539373004143576
4.27759516696824e-08	2.3539373069238065
4.3211532130271735e-08	2.3539373037662705
4.365154993024589e-08	2.353937305440283
4.409604770216902e-08	2.3539373261544005
4.454507163131893e-08	2.353937351222627
4.4998667902973466e-08	2.3539373567159023
4.545688270241044e-08	2.353937357330916
4.5919765767621357e-08	2.353937329323262
4.6387359731170363e-08	2.353937330486131
4.685971788376264e-08	2.35393734116253
4.733688285796234e-08	2.3539373182466465
4.781890794447463e-08	2.353937324399441
4.830584288129103e-08	2.353937311355609
4.879773385368935e-08	2.353937312877832
4.929463415237478e-08	2.353937319138001
4.979659351533883e-08	2.3539373252729665
5.0303665233286665e-08	2.3539373217484503
5.081590259692348e-08	2.3539373039892535
5.133335534424077e-08	2.3539372818168536
5.1856076765943726e-08	2.3539372934666325
5.2384120152737523e-08	2.353937290578246
5.2917542348041025e-08	2.353937292516017
5.345639308984573e-08	2.353937299183421
5.400073277428419e-08	2.353937300949087
5.455061469206157e-08	2.353937269300724
5.5106095686596746e-08	2.353937271664046
5.566723260130857e-08	2.3539372358330035
5.6234085832329583e-08	2.353937253170843
5.680670867036497e-08	2.353937212941284
5.7385165064260946e-08	2.3539372307369564
5.796951185743637e-08	2.3539372386399413
5.855980944602379e-08	2.353937246384866
5.915611467344206e-08	2.353937220596193
5.97584914885374e-08	2.353937214396837
6.036700739286971e-08	2.3539371940163143
6.098171922985784e-08	2.353937150201481
6.160269094834803e-08	2.353937145410024
6.222998649718647e-08	2.3539371311776285
6.28636698252194e-08	2.3539371553769532
6.350380488129304e-08	2.3539371600187544
6.415045561425359e-08	2.3539371359574193
6.480369307837464e-08	2.3539371409876115
6.54635812225024e-08	2.3539371936010283
6.613019110091045e-08	2.3539371784048146
6.680358666244501e-08	2.353937153975762
6.748383896137966e-08	2.3539371061933805
6.817101905198797e-08	2.3539371213556186
6.886519798854351e-08	2.3539371123727006
6.956644682531987e-08	2.3539371178745863
7.027482951116326e-08	2.3539370803510016
7.099043131120197e-08	2.3539370626514167
7.171331617428223e-08	2.353937059610968
7.244356226010495e-08	2.3539370852416135
7.318124772837109e-08	2.3539370722125983
7.392644363335421e-08	2.353937083286067
7.467922813475525e-08	2.353937070296164
7.543967939227514e-08	2.3539370337241596
7.620786846018746e-08	2.3539370694092976
7.698388060362049e-08	2.3539370233182733
7.776779398227518e-08	2.3539369686123135
7.855969386127981e-08	2.353936981757789
7.935965840033532e-08	2.353936994640354
8.016776575914264e-08	2.3539370263387833
8.098410120283006e-08	2.3539369811091784
8.180874999652588e-08	2.3539370035414726
8.264179740535837e-08	2.3539368920105153
8.348332869445585e-08	2.353936887614512
8.433342912894659e-08	2.353936840391024
8.519218397395889e-08	2.353936832259034
8.60596856000484e-08	2.353936848131575
8.69360192723434e-08	2.353936773087483
8.782127736139955e-08	2.3539367281545434
8.87155522377725e-08	2.353936741340798
8.961892916659053e-08	2.353936706579551
9.053150762383666e-08	2.353936791722968
9.145337998006653e-08	2.3539368084062295
9.238463860583579e-08	2.3539368104506933
9.332537587170009e-08	2.353936783844004
9.427569835906979e-08	2.3539367243908105
9.523569843850055e-08	2.353936709042076
9.6205468480548e-08	2.353936703537071
9.718511506662253e-08	2.353936640921645
9.817473767270712e-08	2.3539366939995694
9.91744357747848e-08	2.3539367221740513
1.0018431595426591e-07	2.3539366973329003
1.0120447768713348e-07	2.35393663960994
1.0223502755479785e-07	2.353936687945718
1.032760721386694e-07	2.353936649484008
1.043277180201585e-07	2.3539365927180294
1.053900717806755e-07	2.35393664676002
1.0646324710705812e-07	2.3539366901844168
1.0754735058071674e-07	2.353936675519815
1.0864248878306171e-07	2.3539366373066266
1.0974878250635811e-07	2.353936556942323
1.1086633833201631e-07	2.3539365211006875
1.1199527705230139e-07	2.353936500281013
1.1313571235405107e-07	2.353936408352102
1.1428775792410306e-07	2.3539364136292775
1.1545153455472246e-07	2.3539364950949135
1.1662716303817433e-07	2.3539365510893586
1.1781476416672376e-07	2.3539365964271632
1.1901445873263583e-07	2.3539366170163354
1.2022637463360297e-07	2.3539365752048487
1.214506255564629e-07	2.353936515156093
1.2268733939890808e-07	2.3539364753818135
1.2393664405863092e-07	2.353936603296138
1.2519868164417858e-07	2.3539365760641817
1.2647356584238878e-07	2.3539364969247445
1.2776142455095396e-07	2.353936576724459
1.2906239987842127e-07	2.353936516645316
1.3037661972248316e-07	2.3539364386942596
